Day: 1.Jan.1650, FoolMoon: false, citizens: 49, action: Alissa Kuphal (Werewolf) go out from village
Day: 3.Aug.1658, FoolMoon: true, citizens: 1, action: Sleeping....
Day: 4.Aug.1658, FoolMoon: false, citizens: 1, action: Emiko Gibson (Werewolf) drink tea with Emiko Gibson (Werewolf)
Day: 5.Aug.1658, FoolMoon: false, citizens: 0, action: Emiko Gibson (Werewolf) go out from village
Day: 6.Aug.1658, FoolMoon: false, citizens: 1, action: Marcelo Nader (Vampire) come to village
Day: 7.Aug.1658, FoolMoon: false, citizens: 0, action: Marcelo Nader (Vampire) go out from village
Day: 8.Aug.1658, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 9.Aug.1658, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 10.Aug.1658, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 11.Aug.1658, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 12.Aug.1658, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 13.Aug.1658, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 14.Aug.1658, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 15.Aug.1658, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 16.Aug.1658, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 17.Aug.1658, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 18.Aug.1658, FoolMoon: false, citizens: 1, action: Phyliss Bruen (Peasant) come to village
Day: 19.Aug.1658, FoolMoon: false, citizens: 2, action: Agustin Bergnaum (Witch) come to village
Day: 20.Aug.1658, FoolMoon: false, citizens: 2, action: Phyliss Bruen (Peasant) drink tea with Agustin Bergnaum (Witch)
Day: 21.Aug.1658, FoolMoon: false, citizens: 3, action: Edelmira Stanton (Witch) come to village
Day: 22.Aug.1658, FoolMoon: false, citizens: 3, action: Phyliss Bruen (Peasant) drink tea with Phyliss Bruen (Peasant)
Day: 23.Aug.1658, FoolMoon: false, citizens: 2, action: Edelmira Stanton (Witch) go out from village
Day: 24.Aug.1658, FoolMoon: false, citizens: 2, action: Phyliss Bruen (Peasant) drink tea with Agustin Bergnaum (Witch)
Day: 25.Aug.1658, FoolMoon: false, citizens: 1, action: Phyliss Bruen (Peasant) go out from village
Day: 26.Aug.1658, FoolMoon: false, citizens: 2, action: Suzi Konopelski (Vampire) come to village
Day: 27.Aug.1658, FoolMoon: false, citizens: 3, action: Kenneth Zieme (Peasant) come to village
Day: 28.Aug.1658, FoolMoon: false, citizens: 3, action: MurderException Agustin Bergnaum (Witch) turned into a vampire by Suzi Konopelski (Vampire)
Day: 29.Aug.1658, FoolMoon: false, citizens: 3, action: Agustin Bergnaum (Vampire) drink tea with Kenneth Zieme (Peasant)
Day: 30.Aug.1658, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 31.Aug.1658, FoolMoon: true, citizens: 3, action: Suzi Konopelski (Vampire) drink tea with Kenneth Zieme (Peasant)
Day: 1.Sep.1658, FoolMoon: false, citizens: 2, action: Suzi Konopelski (Vampire) go out from village
Day: 2.Sep.1658, FoolMoon: false, citizens: 2, action: Agustin Bergnaum (Vampire) drink tea with Agustin Bergnaum (Vampire)
Day: 3.Sep.1658, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 4.Sep.1658, FoolMoon: false, citizens: 2, action: Agustin Bergnaum (Vampire) drink tea with Agustin Bergnaum (Vampire)
Day: 5.Sep.1658, FoolMoon: false, citizens: 3, action: Kent Dickens (Werewolf) come to village
Day: 6.Sep.1658, FoolMoon: false, citizens: 3, action: Agustin Bergnaum (Vampire) drink tea with Agustin Bergnaum (Vampire)
Day: 7.Sep.1658, FoolMoon: false, citizens: 4, action: Yesenia McCullough (Vampire) come to village
Day: 8.Sep.1658, FoolMoon: false, citizens: 5, action: Victor Parisian (Peasant) come to village
Day: 9.Sep.1658, FoolMoon: false, citizens: 5, action: Victor Parisian (Peasant) drink tea with Kenneth Zieme (Peasant)
Day: 10.Sep.1658, FoolMoon: false, citizens: 5, action: Kent Dickens (Werewolf) drink tea with Kenneth Zieme (Peasant)
Day: 11.Sep.1658, FoolMoon: false, citizens: 5, action: Kent Dickens (Werewolf) drink tea with Agustin Bergnaum (Vampire)
Day: 12.Sep.1658, FoolMoon: false, citizens: 5, action: Kenneth Zieme (Peasant) drink tea with Kenneth Zieme (Peasant)
Day: 13.Sep.1658, FoolMoon: false, citizens: 5, action: Sleeping....
Day: 14.Sep.1658, FoolMoon: false, citizens: 4, action: Kenneth Zieme (Peasant) go out from village
Day: 15.Sep.1658, FoolMoon: false, citizens: 3, action: Kent Dickens (Werewolf) go out from village
Day: 16.Sep.1658, FoolMoon: false, citizens: 4, action: Maria Ullrich (Witch) come to village
Day: 17.Sep.1658, FoolMoon: false, citizens: 5, action: Savannah Green (Witch) come to village
Day: 18.Sep.1658, FoolMoon: false, citizens: 5, action: Sleeping....
Day: 19.Sep.1658, FoolMoon: false, citizens: 4, action: Victor Parisian (Peasant) go out from village
Day: 20.Sep.1658, FoolMoon: false, citizens: 4, action: Yesenia McCullough (Vampire) drink tea with Agustin Bergnaum (Vampire)
Day: 21.Sep.1658, FoolMoon: false, citizens: 3, action: Maria Ullrich (Witch) go out from village
Day: 22.Sep.1658, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 23.Sep.1658, FoolMoon: false, citizens: 4, action: Philip Hills (Peasant) come to village
Day: 24.Sep.1658, FoolMoon: false, citizens: 3, action: Agustin Bergnaum (Vampire) go out from village
Day: 25.Sep.1658, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 26.Sep.1658, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 27.Sep.1658, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 28.Sep.1658, FoolMoon: true, citizens: 2, action: Savannah Green (Witch) go out from village
Day: 29.Sep.1658, FoolMoon: false, citizens: 2, action: Yesenia McCullough (Vampire) drink tea with Philip Hills (Peasant)
Day: 30.Sep.1658, FoolMoon: false, citizens: 2, action: MurderException Philip Hills (Peasant) turned into a vampire by Yesenia McCullough (Vampire)
Day: 1.Oct.1658, FoolMoon: false, citizens: 3, action: Tesha Lebsack (Peasant) come to village
Day: 2.Oct.1658, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 3.Oct.1658, FoolMoon: false, citizens: 2, action: Tesha Lebsack (Peasant) go out from village
Day: 4.Oct.1658, FoolMoon: false, citizens: 3, action: Johnny Franecki (Witch) come to village
Day: 5.Oct.1658, FoolMoon: false, citizens: 3, action: Yesenia McCullough (Vampire) drink tea with Philip Hills (Vampire)
Day: 6.Oct.1658, FoolMoon: false, citizens: 3, action: Yesenia McCullough (Vampire) drink tea with Yesenia McCullough (Vampire)
Day: 7.Oct.1658, FoolMoon: false, citizens: 4, action: Rosemarie Langosh (Vampire) come to village
Day: 8.Oct.1658, FoolMoon: false, citizens: 5, action: Charla Dickens (Werewolf) come to village
Day: 9.Oct.1658, FoolMoon: false, citizens: 5, action: Sleeping....
Day: 10.Oct.1658, FoolMoon: false, citizens: 5, action: Charla Dickens (Werewolf) drink tea with Rosemarie Langosh (Vampire)
Day: 11.Oct.1658, FoolMoon: false, citizens: 5, action: Sleeping....
Day: 12.Oct.1658, FoolMoon: false, citizens: 5, action: MurderException Johnny Franecki (Witch) turned into a vampire by Rosemarie Langosh (Vampire)
Day: 13.Oct.1658, FoolMoon: false, citizens: 5, action: Sleeping....
Day: 14.Oct.1658, FoolMoon: false, citizens: 4, action: Rosemarie Langosh (Vampire) go out from village
Day: 15.Oct.1658, FoolMoon: false, citizens: 4, action: Johnny Franecki (Vampire) drink tea with Johnny Franecki (Vampire)
Day: 16.Oct.1658, FoolMoon: false, citizens: 5, action: Tasha Kulas (Vampire) come to village
Day: 17.Oct.1658, FoolMoon: false, citizens: 6, action: Tianna Franecki (Vampire) come to village
Day: 18.Oct.1658, FoolMoon: false, citizens: 7, action: Hertha Gottlieb (Werewolf) come to village
Day: 19.Oct.1658, FoolMoon: false, citizens: 7, action: Tianna Franecki (Vampire) drink tea with Charla Dickens (Werewolf)
Day: 20.Oct.1658, FoolMoon: false, citizens: 8, action: Brandee Crooks (Vampire) come to village
Day: 21.Oct.1658, FoolMoon: false, citizens: 7, action: Johnny Franecki (Vampire) go out from village
Day: 22.Oct.1658, FoolMoon: false, citizens: 8, action: Salley Bernier (Vampire) come to village
Day: 23.Oct.1658, FoolMoon: false, citizens: 8, action: Sleeping....
Day: 24.Oct.1658, FoolMoon: false, citizens: 7, action: Tasha Kulas (Vampire) go out from village
Day: 25.Oct.1658, FoolMoon: false, citizens: 8, action: Madie Krajcik (Peasant) come to village
Day: 26.Oct.1658, FoolMoon: true, citizens: 9, action: Emilie Mertz (Peasant) come to village
Day: 27.Oct.1658, FoolMoon: false, citizens: 10, action: Earle Oberbrunner (Witch) come to village
Day: 28.Oct.1658, FoolMoon: false, citizens: 11, action: Solomon Skiles (Witch) come to village
Day: 29.Oct.1658, FoolMoon: false, citizens: 12, action: Danuta Kohler (Werewolf) come to village
Day: 30.Oct.1658, FoolMoon: false, citizens: 13, action: Yuette Ritchie (Werewolf) come to village
Day: 31.Oct.1658, FoolMoon: false, citizens: 12, action: MurderException Hertha Gottlieb (Werewolf) has been killed byEarle Oberbrunner (Witch)
Day: 1.Nov.1658, FoolMoon: false, citizens: 12, action: Sleeping....
Day: 2.Nov.1658, FoolMoon: false, citizens: 13, action: Larissa Mante (Werewolf) come to village
Day: 3.Nov.1658, FoolMoon: false, citizens: 14, action: Tabitha Nikolaus (Werewolf) come to village
Day: 4.Nov.1658, FoolMoon: false, citizens: 13, action: Charla Dickens (Werewolf) go out from village
Day: 5.Nov.1658, FoolMoon: false, citizens: 13, action: Tianna Franecki (Vampire) drink tea with Philip Hills (Vampire)
Day: 6.Nov.1658, FoolMoon: false, citizens: 12, action: Danuta Kohler (Werewolf) go out from village
Day: 7.Nov.1658, FoolMoon: false, citizens: 11, action: Earle Oberbrunner (Witch) go out from village
Day: 8.Nov.1658, FoolMoon: false, citizens: 11, action: Sleeping....
Day: 9.Nov.1658, FoolMoon: false, citizens: 11, action: Salley Bernier (Vampire) drink tea with Brandee Crooks (Vampire)
Day: 10.Nov.1658, FoolMoon: false, citizens: 10, action: MurderException Tabitha Nikolaus (Werewolf) has been killed by Brandee Crooks (Vampire)
Day: 11.Nov.1658, FoolMoon: false, citizens: 10, action: Sleeping....
Day: 12.Nov.1658, FoolMoon: false, citizens: 10, action: Sleeping....
Day: 13.Nov.1658, FoolMoon: false, citizens: 10, action: Sleeping....
Day: 14.Nov.1658, FoolMoon: false, citizens: 9, action: Solomon Skiles (Witch) go out from village
Day: 15.Nov.1658, FoolMoon: false, citizens: 9, action: Yuette Ritchie (Werewolf) drink tea with Larissa Mante (Werewolf)
Day: 16.Nov.1658, FoolMoon: false, citizens: 10, action: Jefferey Hackett (Vampire) come to village
Day: 17.Nov.1658, FoolMoon: false, citizens: 10, action: Tabitha Nikolaus (Werewolf) drink tea with Yuette Ritchie (Werewolf)
Day: 18.Nov.1658, FoolMoon: false, citizens: 11, action: Jacque Rosenbaum (Werewolf) come to village
Day: 19.Nov.1658, FoolMoon: false, citizens: 11, action: Sleeping....
Day: 20.Nov.1658, FoolMoon: false, citizens: 11, action: Sleeping....
Day: 21.Nov.1658, FoolMoon: false, citizens: 10, action: Emilie Mertz (Peasant) go out from village
Day: 22.Nov.1658, FoolMoon: false, citizens: 11, action: Abel Hegmann (Peasant) come to village
Day: 23.Nov.1658, FoolMoon: true, citizens: 10, action: MurderException Yuette Ritchie (Werewolf) has been killed by Tabitha Nikolaus (Werewolf)
Day: 24.Nov.1658, FoolMoon: false, citizens: 10, action: Sleeping....
Day: 25.Nov.1658, FoolMoon: false, citizens: 9, action: Abel Hegmann (Peasant) go out from village
Day: 26.Nov.1658, FoolMoon: false, citizens: 8, action: Tabitha Nikolaus (Werewolf) go out from village
Day: 27.Nov.1658, FoolMoon: false, citizens: 8, action: Yesenia McCullough (Vampire) drink tea with Tianna Franecki (Vampire)
Day: 28.Nov.1658, FoolMoon: false, citizens: 7, action: Jacque Rosenbaum (Werewolf) go out from village
Day: 29.Nov.1658, FoolMoon: false, citizens: 7, action: Larissa Mante (Werewolf) drink tea with Larissa Mante (Werewolf)
Day: 30.Nov.1658, FoolMoon: false, citizens: 8, action: Graham Pagac (Peasant) come to village
Day: 1.Dec.1658, FoolMoon: false, citizens: 7, action: Jefferey Hackett (Vampire) go out from village
Day: 2.Dec.1658, FoolMoon: false, citizens: 7, action: Sleeping....
Day: 3.Dec.1658, FoolMoon: false, citizens: 6, action: Larissa Mante (Werewolf) go out from village
Day: 4.Dec.1658, FoolMoon: false, citizens: 7, action: Leif Jerde (Vampire) come to village
Day: 5.Dec.1658, FoolMoon: false, citizens: 7, action: Sleeping....
Day: 6.Dec.1658, FoolMoon: false, citizens: 7, action: Leif Jerde (Vampire) drink tea with Tianna Franecki (Vampire)
Day: 7.Dec.1658, FoolMoon: false, citizens: 6, action: Tianna Franecki (Vampire) go out from village
Day: 8.Dec.1658, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 9.Dec.1658, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 10.Dec.1658, FoolMoon: false, citizens: 6, action: Philip Hills (Vampire) drink tea with Leif Jerde (Vampire)
Day: 11.Dec.1658, FoolMoon: false, citizens: 7, action: Daryl Casper (Vampire) come to village
Day: 12.Dec.1658, FoolMoon: false, citizens: 6, action: Daryl Casper (Vampire) go out from village
Day: 13.Dec.1658, FoolMoon: false, citizens: 6, action: Madie Krajcik (Peasant) drink tea with Philip Hills (Vampire)
Day: 14.Dec.1658, FoolMoon: false, citizens: 7, action: Antonio Bernier (Werewolf) come to village
Day: 15.Dec.1658, FoolMoon: false, citizens: 6, action: Salley Bernier (Vampire) go out from village
Day: 16.Dec.1658, FoolMoon: false, citizens: 5, action: Madie Krajcik (Peasant) go out from village
Day: 17.Dec.1658, FoolMoon: false, citizens: 6, action: Mohammad Pollich (Peasant) come to village
Day: 18.Dec.1658, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 19.Dec.1658, FoolMoon: false, citizens: 6, action: Philip Hills (Vampire) drink tea with Graham Pagac (Peasant)
Day: 20.Dec.1658, FoolMoon: false, citizens: 5, action: Mohammad Pollich (Peasant) go out from village
Day: 21.Dec.1658, FoolMoon: true, citizens: 5, action: Sleeping....
Day: 22.Dec.1658, FoolMoon: false, citizens: 6, action: Leroy Daniel (Witch) come to village
Day: 23.Dec.1658, FoolMoon: false, citizens: 6, action: Leroy Daniel (Witch) drink tea with Graham Pagac (Peasant)
Day: 24.Dec.1658, FoolMoon: false, citizens: 5, action: Leroy Daniel (Witch) go out from village
Day: 25.Dec.1658, FoolMoon: false, citizens: 4, action: Yesenia McCullough (Vampire) go out from village
Day: 26.Dec.1658, FoolMoon: false, citizens: 3, action: Leif Jerde (Vampire) go out from village
Day: 27.Dec.1658, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 28.Dec.1658, FoolMoon: false, citizens: 4, action: Magan Bruen (Peasant) come to village
Day: 29.Dec.1658, FoolMoon: false, citizens: 5, action: Paul Douglas (Peasant) come to village
Day: 30.Dec.1658, FoolMoon: false, citizens: 6, action: Chong Ankunding (Werewolf) come to village
Day: 31.Dec.1658, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 1.Jan.1659, FoolMoon: false, citizens: 7, action: Deneen Kris (Witch) come to village
Day: 2.Jan.1659, FoolMoon: false, citizens: 6, action: Graham Pagac (Peasant) go out from village
Day: 3.Jan.1659, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 4.Jan.1659, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 5.Jan.1659, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 6.Jan.1659, FoolMoon: false, citizens: 5, action: Paul Douglas (Peasant) go out from village
Day: 7.Jan.1659, FoolMoon: false, citizens: 6, action: Jewell Reichert (Werewolf) come to village
Day: 8.Jan.1659, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 9.Jan.1659, FoolMoon: false, citizens: 7, action: Leigh Metz (Werewolf) come to village
Day: 10.Jan.1659, FoolMoon: false, citizens: 8, action: Sibyl Aufderhar (Witch) come to village
Day: 11.Jan.1659, FoolMoon: false, citizens: 8, action: Sleeping....
Day: 12.Jan.1659, FoolMoon: false, citizens: 8, action: Magan Bruen (Peasant) drink tea with Sibyl Aufderhar (Witch)
Day: 13.Jan.1659, FoolMoon: false, citizens: 9, action: Neida Cremin (Vampire) come to village
Day: 14.Jan.1659, FoolMoon: false, citizens: 10, action: Francesco Wisozk (Vampire) come to village
Day: 15.Jan.1659, FoolMoon: false, citizens: 10, action: Deneen Kris (Witch) drink tea with Leigh Metz (Werewolf)
Day: 16.Jan.1659, FoolMoon: false, citizens: 11, action: Lois Kirlin (Vampire) come to village
Day: 17.Jan.1659, FoolMoon: false, citizens: 11, action: Sleeping....
Day: 18.Jan.1659, FoolMoon: true, citizens: 11, action: Sleeping....
Day: 19.Jan.1659, FoolMoon: false, citizens: 11, action: Deneen Kris (Witch) drink tea with Sibyl Aufderhar (Witch)
Day: 20.Jan.1659, FoolMoon: false, citizens: 11, action: Leigh Metz (Werewolf) drink tea with Sibyl Aufderhar (Witch)
Day: 21.Jan.1659, FoolMoon: false, citizens: 11, action: Antonio Bernier (Werewolf) drink tea with Chong Ankunding (Werewolf)
Day: 22.Jan.1659, FoolMoon: false, citizens: 12, action: Felicidad Moen (Peasant) come to village
Day: 23.Jan.1659, FoolMoon: false, citizens: 13, action: Roseanna Berge (Werewolf) come to village
Day: 24.Jan.1659, FoolMoon: false, citizens: 14, action: Allyn Schaden (Peasant) come to village
Day: 25.Jan.1659, FoolMoon: false, citizens: 14, action: Sleeping....
Day: 26.Jan.1659, FoolMoon: false, citizens: 14, action: Sleeping....
Day: 27.Jan.1659, FoolMoon: false, citizens: 14, action: Sleeping....
Day: 28.Jan.1659, FoolMoon: false, citizens: 14, action: MurderException Deneen Kris (Witch) turned into a vampire by Lois Kirlin (Vampire)
Day: 29.Jan.1659, FoolMoon: false, citizens: 15, action: Jerrold O'Hara (Werewolf) come to village
Day: 30.Jan.1659, FoolMoon: false, citizens: 15, action: Sleeping....
Day: 31.Jan.1659, FoolMoon: false, citizens: 15, action: Antonio Bernier (Werewolf) drink tea with Neida Cremin (Vampire)
Day: 1.Feb.1659, FoolMoon: false, citizens: 16, action: Season Schulist (Werewolf) come to village
Day: 2.Feb.1659, FoolMoon: false, citizens: 15, action: Deneen Kris (Vampire) go out from village
Day: 3.Feb.1659, FoolMoon: false, citizens: 15, action: Sleeping....
Day: 4.Feb.1659, FoolMoon: false, citizens: 15, action: Neida Cremin (Vampire) drink tea with Neida Cremin (Vampire)
Day: 5.Feb.1659, FoolMoon: false, citizens: 14, action: Leigh Metz (Werewolf) go out from village
Day: 6.Feb.1659, FoolMoon: false, citizens: 14, action: Sleeping....
Day: 7.Feb.1659, FoolMoon: false, citizens: 14, action: Sleeping....
Day: 8.Feb.1659, FoolMoon: false, citizens: 14, action: Allyn Schaden (Peasant) drink tea with Lois Kirlin (Vampire)
Day: 9.Feb.1659, FoolMoon: false, citizens: 13, action: Lois Kirlin (Vampire) go out from village
Day: 10.Feb.1659, FoolMoon: false, citizens: 12, action: Felicidad Moen (Peasant) go out from village
Day: 11.Feb.1659, FoolMoon: false, citizens: 12, action: MurderException Sibyl Aufderhar (Witch) turned into a vampire by Francesco Wisozk (Vampire)
Day: 12.Feb.1659, FoolMoon: false, citizens: 11, action: Roseanna Berge (Werewolf) go out from village
Day: 13.Feb.1659, FoolMoon: false, citizens: 11, action: Sleeping....
Day: 14.Feb.1659, FoolMoon: false, citizens: 10, action: Francesco Wisozk (Vampire) go out from village
Day: 15.Feb.1659, FoolMoon: true, citizens: 10, action: Sleeping....
Day: 16.Feb.1659, FoolMoon: false, citizens: 10, action: Philip Hills (Vampire) drink tea with Antonio Bernier (Werewolf)
Day: 17.Feb.1659, FoolMoon: false, citizens: 11, action: Rodolfo Wiza (Witch) come to village
Day: 18.Feb.1659, FoolMoon: false, citizens: 10, action: Philip Hills (Vampire) go out from village
Day: 19.Feb.1659, FoolMoon: false, citizens: 9, action: Rodolfo Wiza (Witch) go out from village
Day: 20.Feb.1659, FoolMoon: false, citizens: 9, action: Sleeping....
Day: 21.Feb.1659, FoolMoon: false, citizens: 10, action: Markus Cronin (Witch) come to village
Day: 22.Feb.1659, FoolMoon: false, citizens: 9, action: Sibyl Aufderhar (Vampire) go out from village
Day: 23.Feb.1659, FoolMoon: false, citizens: 9, action: Sleeping....
Day: 24.Feb.1659, FoolMoon: false, citizens: 8, action: Jerrold O'Hara (Werewolf) go out from village
Day: 25.Feb.1659, FoolMoon: false, citizens: 7, action: Magan Bruen (Peasant) go out from village
Day: 26.Feb.1659, FoolMoon: false, citizens: 8, action: Dominique Kassulke (Vampire) come to village
Day: 27.Feb.1659, FoolMoon: false, citizens: 9, action: Carola Klocko (Peasant) come to village
Day: 28.Feb.1659, FoolMoon: false, citizens: 9, action: Sleeping....
Day: 1.Mar.1659, FoolMoon: false, citizens: 10, action: Milagro Nikolaus (Werewolf) come to village
Day: 2.Mar.1659, FoolMoon: false, citizens: 11, action: Manual Bechtelar (Peasant) come to village
Day: 3.Mar.1659, FoolMoon: false, citizens: 12, action: Wilford Hoppe (Vampire) come to village
Day: 4.Mar.1659, FoolMoon: false, citizens: 11, action: Season Schulist (Werewolf) go out from village
Day: 5.Mar.1659, FoolMoon: false, citizens: 11, action: Sleeping....
Day: 6.Mar.1659, FoolMoon: false, citizens: 12, action: Marlon Boyle (Werewolf) come to village
Day: 7.Mar.1659, FoolMoon: false, citizens: 13, action: Oren Miller (Werewolf) come to village
Day: 8.Mar.1659, FoolMoon: false, citizens: 12, action: Marlon Boyle (Werewolf) go out from village
Day: 9.Mar.1659, FoolMoon: false, citizens: 11, action: Oren Miller (Werewolf) go out from village
Day: 10.Mar.1659, FoolMoon: false, citizens: 11, action: Sleeping....
Day: 11.Mar.1659, FoolMoon: false, citizens: 12, action: Leopoldo Grimes (Peasant) come to village
Day: 12.Mar.1659, FoolMoon: false, citizens: 11, action: Milagro Nikolaus (Werewolf) go out from village
Day: 13.Mar.1659, FoolMoon: false, citizens: 12, action: Antone Nicolas (Peasant) come to village
Day: 14.Mar.1659, FoolMoon: false, citizens: 11, action: Allyn Schaden (Peasant) go out from village
Day: 15.Mar.1659, FoolMoon: true, citizens: 10, action: MurderException Chong Ankunding (Werewolf) has been killed by Antonio Bernier (Werewolf)
Day: 16.Mar.1659, FoolMoon: false, citizens: 11, action: Antonio Muller (Witch) come to village
Day: 17.Mar.1659, FoolMoon: false, citizens: 12, action: Adelina Schneider (Witch) come to village
Day: 18.Mar.1659, FoolMoon: false, citizens: 11, action: Antone Nicolas (Peasant) go out from village
Day: 19.Mar.1659, FoolMoon: false, citizens: 12, action: Korey Metz (Vampire) come to village
Day: 20.Mar.1659, FoolMoon: false, citizens: 11, action: Neida Cremin (Vampire) go out from village
Day: 21.Mar.1659, FoolMoon: false, citizens: 10, action: Carola Klocko (Peasant) go out from village
Day: 22.Mar.1659, FoolMoon: false, citizens: 9, action: Leopoldo Grimes (Peasant) go out from village
Day: 23.Mar.1659, FoolMoon: false, citizens: 8, action: Dominique Kassulke (Vampire) go out from village
Day: 24.Mar.1659, FoolMoon: false, citizens: 8, action: Sleeping....
Day: 25.Mar.1659, FoolMoon: false, citizens: 7, action: Adelina Schneider (Witch) go out from village
Day: 26.Mar.1659, FoolMoon: false, citizens: 6, action: Antonio Bernier (Werewolf) go out from village
Day: 27.Mar.1659, FoolMoon: false, citizens: 6, action: Sleeping....
Day: 28.Mar.1659, FoolMoon: false, citizens: 7, action: Robbie Ullrich (Witch) come to village
Day: 29.Mar.1659, FoolMoon: false, citizens: 7, action: Sleeping....
Day: 30.Mar.1659, FoolMoon: false, citizens: 7, action: Sleeping....
Day: 31.Mar.1659, FoolMoon: false, citizens: 6, action: Korey Metz (Vampire) go out from village
Day: 1.Apr.1659, FoolMoon: false, citizens: 6, action: Wilford Hoppe (Vampire) drink tea with Jewell Reichert (Werewolf)
Day: 2.Apr.1659, FoolMoon: false, citizens: 6, action: Antonio Muller (Witch) drink tea with Markus Cronin (Witch)
Day: 3.Apr.1659, FoolMoon: false, citizens: 7, action: Leo Hayes (Werewolf) come to village
Day: 4.Apr.1659, FoolMoon: false, citizens: 6, action: Leo Hayes (Werewolf) go out from village
Day: 5.Apr.1659, FoolMoon: false, citizens: 5, action: Manual Bechtelar (Peasant) go out from village
Day: 6.Apr.1659, FoolMoon: false, citizens: 4, action: Robbie Ullrich (Witch) go out from village
Day: 7.Apr.1659, FoolMoon: false, citizens: 4, action: Sleeping....
Day: 8.Apr.1659, FoolMoon: false, citizens: 4, action: Sleeping....
Day: 9.Apr.1659, FoolMoon: false, citizens: 4, action: Sleeping....
Day: 10.Apr.1659, FoolMoon: false, citizens: 3, action: Wilford Hoppe (Vampire) go out from village
Day: 11.Apr.1659, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 12.Apr.1659, FoolMoon: true, citizens: 2, action: Jewell Reichert (Werewolf) go out from village
Day: 13.Apr.1659, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 14.Apr.1659, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 15.Apr.1659, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 16.Apr.1659, FoolMoon: false, citizens: 2, action: Antonio Muller (Witch) drink tea with Antonio Muller (Witch)
Day: 17.Apr.1659, FoolMoon: false, citizens: 1, action: Antonio Muller (Witch) go out from village
Day: 18.Apr.1659, FoolMoon: false, citizens: 1, action: Markus Cronin (Witch) drink tea with Markus Cronin (Witch)
Day: 19.Apr.1659, FoolMoon: false, citizens: 0, action: Markus Cronin (Witch) go out from village
Day: 20.Apr.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 21.Apr.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 22.Apr.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 23.Apr.1659, FoolMoon: false, citizens: 1, action: Randell Kemmer (Werewolf) come to village
Day: 24.Apr.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 25.Apr.1659, FoolMoon: false, citizens: 1, action: Randell Kemmer (Werewolf) drink tea with Randell Kemmer (Werewolf)
Day: 26.Apr.1659, FoolMoon: false, citizens: 1, action: Randell Kemmer (Werewolf) drink tea with Randell Kemmer (Werewolf)
Day: 27.Apr.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 28.Apr.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 29.Apr.1659, FoolMoon: false, citizens: 2, action: Mary Skiles (Witch) come to village
Day: 30.Apr.1659, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 1.May.1659, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 2.May.1659, FoolMoon: false, citizens: 2, action: Mary Skiles (Witch) drink tea with Randell Kemmer (Werewolf)
Day: 3.May.1659, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 4.May.1659, FoolMoon: false, citizens: 1, action: Mary Skiles (Witch) go out from village
Day: 5.May.1659, FoolMoon: false, citizens: 1, action: Randell Kemmer (Werewolf) drink tea with Randell Kemmer (Werewolf)
Day: 6.May.1659, FoolMoon: false, citizens: 0, action: Randell Kemmer (Werewolf) go out from village
Day: 7.May.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 8.May.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 9.May.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 10.May.1659, FoolMoon: true, citizens: 1, action: Shena Brown (Werewolf) come to village
